time,speed,Voltage_V,Current_A,Power_W,wattHour_Wh,loadVoltage_V,current_A,power_W,avgMotorCurrent
00:19:13,0.01,25.60,0.00,0.00,22.81,25.56,0.03,0.92,0.09
00:19:14,0.01,25.60,0.00,0.00,22.81,25.57,0.03,0.76,0.09
00:19:15,0.00,25.60,0.00,0.00,22.81,25.58,0.03,0.92,0.09
00:19:16,0.00,25.60,0.00,0.00,22.81,25.58,0.03,0.79,0.09
00:19:17,0.00,25.60,0.00,0.00,22.81,25.59,0.02,0.49,0.09
00:19:18,0.00,25.60,0.00,0.00,22.81,25.59,0.03,0.90,0.09
00:19:19,0.00,25.60,0.00,0.00,22.81,25.60,0.03,0.85,0.09
00:19:20,0.00,25.60,0.00,0.00,22.81,25.61,0.04,0.96,0.09
00:19:21,0.00,25.60,0.00,0.00,22.81,25.61,0.03,0.73,0.09
00:19:22,0.00,25.60,0.00,0.00,22.81,25.61,0.03,0.72,0.09
00:19:23,0.00,25.60,0.00,0.00,22.81,25.62,0.02,0.67,0.09
00:19:24,0.00,25.60,0.00,0.00,22.81,25.62,0.03,0.93,0.09
00:19:25,0.00,25.60,0.00,0.00,22.81,25.63,0.03,0.87,0.09
00:19:26,0.00,25.60,0.00,0.00,22.81,25.63,0.04,0.87,0.08
00:19:27,21.33,25.50,4.49,114.49,22.83,24.78,4.54,112.50,5.58
00:19:28,21.57,25.50,4.48,114.24,22.86,24.77,4.45,110.31,5.50
00:19:29,21.71,25.60,4.49,114.94,22.90,24.75,4.46,110.32,5.44
00:19:30,22.21,25.60,4.49,114.94,22.93,24.76,4.42,109.34,5.38
00:19:30,22.56,25.60,4.50,115.20,22.96,24.74,4.39,108.66,5.33
00:19:31,22.69,25.60,4.51,115.46,22.99,24.74,4.38,108.38,5.27
00:19:32,23.17,25.60,4.52,115.71,23.02,24.73,4.37,107.94,5.23
00:19:33,23.53,25.60,4.52,115.71,23.05,24.74,4.42,109.36,5.20
00:19:34,23.46,25.60,4.53,115.97,23.09,24.71,4.32,106.64,5.16
00:19:35,23.76,25.60,4.53,115.97,23.12,24.73,4.40,108.80,5.13
00:19:36,23.78,25.60,4.53,115.97,23.15,24.69,4.32,106.74,5.10
00:19:37,23.96,25.60,4.53,115.97,23.18,24.68,4.45,109.79,5.07
00:19:38,24.17,25.60,4.53,115.97,23.21,24.69,4.46,110.00,5.02
00:19:39,24.50,25.60,4.54,116.22,23.24,24.66,4.55,112.03,4.98
00:19:40,24.87,25.60,4.55,116.48,23.28,24.66,4.44,109.33,4.95
00:19:41,24.92,25.60,4.54,116.22,23.31,24.63,4.61,113.63,4.92
00:19:42,25.17,25.60,4.54,116.22,23.34,24.63,4.62,113.85,4.88
00:19:43,25.18,25.60,4.53,115.97,23.37,24.62,4.66,114.69,4.85
00:19:44,25.32,25.60,4.46,114.18,23.40,24.61,4.55,112.01,4.74
00:19:45,25.67,25.60,4.30,110.08,23.43,24.66,4.33,106.64,4.55
00:19:46,25.84,25.60,4.07,104.19,23.46,24.67,4.25,104.78,4.30
00:19:47,25.75,25.60,3.94,100.86,23.49,24.75,3.84,94.96,4.16
00:19:48,25.86,25.60,3.85,98.56,23.52,24.75,3.82,94.59,4.05
00:19:49,26.02,25.60,3.70,94.72,23.54,24.77,3.71,91.92,3.90
00:19:50,26.18,25.60,3.54,90.62,23.57,24.82,3.43,85.01,3.73
00:19:51,26.06,25.60,3.57,91.39,23.59,24.81,3.46,85.86,3.76
00:19:52,26.24,25.60,3.59,91.90,23.62,24.73,3.88,95.84,3.79
00:19:53,26.27,25.60,3.50,89.60,23.64,24.75,3.77,93.19,3.68
00:19:54,19.05,25.60,0.08,2.05,23.65,25.47,0.03,0.90,0.11
00:19:55,11.47,25.60,0.05,1.28,23.65,25.49,0.04,0.92,0.11
00:19:56,5.00,25.60,0.02,0.51,23.65,25.50,0.03,0.75,0.12
00:19:57,0.46,25.60,0.00,0.00,23.65,25.51,0.02,0.49,0.07
00:19:58,0.04,25.60,0.00,0.00,23.65,25.52,0.05,1.40,0.02
00:19:59,0.02,25.60,0.00,0.00,23.65,25.53,0.03,0.79,0.02
00:20:00,0.01,25.60,0.00,0.00,23.65,25.53,0.01,0.38,0.02
00:20:01,0.01,25.60,0.00,0.00,23.65,25.54,0.05,1.21,0.02
00:20:02,0.01,25.60,0.00,0.00,23.65,25.55,0.03,0.90,0.02
00:20:03,0.00,25.60,0.00,0.00,23.65,25.55,0.02,0.52,0.02
00:20:04,0.00,25.60,0.00,0.00,23.65,25.56,0.00,0.11,0.02
00:20:05,0.00,25.60,0.00,0.00,23.65,25.56,0.02,0.60,0.02
00:20:06,0.00,25.60,0.00,0.00,23.65,25.57,0.04,0.93,0.02
00:20:07,0.00,25.60,0.00,0.00,23.65,25.58,0.06,1.48,0.02
00:20:08,0.00,25.60,0.00,0.00,23.65,25.59,0.04,1.14,0.02
00:20:09,0.00,25.60,0.00,0.00,23.65,25.59,0.03,0.75,0.02
00:20:10,0.00,25.60,0.00,0.00,23.65,25.59,0.03,0.72,0.02
00:20:11,0.00,25.60,0.00,0.00,23.65,25.60,0.05,1.30,0.04
00:20:12,20.64,25.50,4.49,114.49,23.67,24.73,4.61,113.89,5.67
00:20:13,21.15,25.60,4.48,114.69,23.70,24.72,4.52,111.83,5.58
00:20:14,21.31,25.50,4.48,114.24,23.73,24.72,4.49,110.89,5.53
00:20:14,21.77,25.60,4.49,114.94,23.76,24.70,4.42,109.19,5.48
00:20:15,22.17,25.50,4.49,114.49,23.80,24.70,4.40,108.61,5.41
00:20:16,22.58,25.60,4.50,115.20,23.83,24.69,4.43,109.22,5.36
00:20:17,22.47,25.60,4.50,115.20,23.86,24.69,4.44,109.63,5.31
00:20:18,22.97,25.60,4.51,115.46,23.89,24.68,4.41,108.76,5.27
00:20:19,23.21,25.50,4.52,115.26,23.92,24.69,4.45,109.80,5.23
00:20:20,23.52,25.60,4.53,115.97,23.95,24.67,4.33,106.89,5.18
00:20:21,24.00,25.60,4.53,115.97,23.98,24.66,4.38,107.86,5.12
00:20:22,24.04,25.60,4.53,115.97,24.02,24.66,4.39,108.12,5.10
00:20:23,16.26,25.60,0.07,1.79,24.02,25.50,0.03,0.89,0.11
00:20:24,8.83,25.60,0.04,1.02,24.02,25.52,0.03,0.79,0.11
00:20:25,3.08,25.60,0.01,0.26,24.02,25.53,0.04,1.11,0.11
00:20:26,0.07,25.60,0.00,0.00,24.02,25.54,0.06,1.46,0.02
00:20:27,0.02,25.60,0.00,0.00,24.02,25.54,0.04,0.99,0.02
00:20:28,0.01,25.60,0.00,0.00,24.02,25.55,0.05,1.39,0.02
00:20:29,0.01,25.60,0.00,0.00,24.02,25.56,0.03,0.89,0.02
00:20:30,0.01,25.60,0.00,0.00,24.02,25.57,0.06,1.51,0.02
00:20:31,0.00,25.60,0.00,0.00,24.02,25.57,0.02,0.50,0.02
00:20:32,0.00,25.60,0.00,0.00,24.02,25.58,0.05,1.42,0.02
00:20:33,0.00,25.60,0.00,0.00,24.02,25.58,0.06,1.60,0.02
00:20:34,0.00,25.60,0.00,0.00,24.02,25.59,0.05,1.43,0.02
00:20:35,0.00,25.60,0.00,0.00,24.02,25.59,0.06,1.62,0.02
00:20:36,0.00,25.60,0.00,0.00,24.02,25.59,0.01,0.40,0.02
00:20:37,0.00,25.60,0.00,0.00,24.02,25.60,0.05,1.24,0.02
00:20:38,0.00,25.60,0.00,0.00,24.02,25.60,0.01,0.17,0.02
00:20:39,0.00,25.60,0.00,0.00,24.02,25.61,0.03,0.89,0.02
00:20:40,0.00,25.60,0.00,0.00,24.02,25.62,0.05,1.43,0.02
00:20:41,0.00,25.60,0.00,0.00,24.02,25.62,0.05,1.40,0.02
00:20:42,0.00,25.60,0.00,0.00,24.02,25.62,0.06,1.53,0.02
00:20:43,0.00,25.60,0.00,0.00,24.02,25.62,0.02,0.56,0.02
00:20:44,0.00,25.60,0.00,0.00,24.02,25.63,0.06,1.54,0.02
00:20:45,0.00,25.60,0.00,0.00,24.02,25.63,0.01,0.32,0.02
00:20:46,0.00,25.60,0.00,0.00,24.02,25.63,0.01,0.27,0.02
00:20:47,0.00,25.60,0.00,0.00,24.02,25.63,0.01,0.23,0.02
00:20:48,0.00,25.60,0.00,0.00,24.02,25.64,0.03,0.69,0.02
00:20:49,0.00,25.60,0.00,0.00,24.02,25.65,0.05,1.16,0.02
00:20:50,0.00,25.60,0.00,0.00,24.02,25.65,0.06,1.65,0.02
00:20:51,0.00,25.60,0.00,0.00,24.02,25.65,0.05,1.45,0.02
00:20:52,0.00,25.60,0.00,0.00,24.02,25.65,0.04,1.07,0.02
00:20:53,0.00,25.60,0.00,0.00,24.02,25.66,0.05,1.45,0.02
00:20:53,0.00,25.60,0.00,0.00,24.02,25.66,0.06,1.68,0.02
00:20:54,0.00,25.50,0.00,0.00,24.02,25.67,0.06,1.68,0.02
00:20:55,0.00,25.60,0.00,0.00,24.02,25.67,0.06,1.59,0.02
00:20:56,0.00,25.60,0.00,0.00,24.02,25.66,0.02,0.50,0.02
00:20:57,0.00,25.60,0.00,0.00,24.02,25.67,0.01,0.27,0.02
00:20:58,0.02,25.60,0.00,0.00,24.02,25.67,0.04,1.11,0.02
00:20:59,0.02,25.60,0.00,0.00,24.02,25.67,0.01,0.29,0.02
00:21:00,0.01,25.60,0.00,0.00,24.02,25.67,0.00,0.18,0.02
00:21:01,0.01,25.60,0.00,0.00,24.02,25.68,0.04,1.13,0.02
00:21:02,0.01,25.60,0.00,0.00,24.02,25.68,0.01,0.34,0.02
00:21:03,0.00,25.60,0.00,0.00,24.02,25.68,0.06,1.53,0.02
00:21:04,0.00,25.60,0.00,0.00,24.02,25.68,0.01,0.31,0.02
00:21:05,0.00,25.60,0.00,0.00,24.02,25.69,0.01,0.27,0.02
00:21:06,0.00,25.60,0.00,0.00,24.02,25.69,0.02,0.55,0.02
00:21:07,0.00,25.60,0.00,0.00,24.02,25.69,0.03,0.73,0.02
00:21:08,0.00,25.60,0.00,0.00,24.02,25.69,0.01,0.37,0.02
00:21:09,0.03,25.60,0.00,0.00,24.02,25.69,0.01,0.18,0.06
00:21:10,-0.03,25.60,0.00,0.00,24.02,25.70,0.05,1.27,0.02
00:21:11,-0.02,25.60,0.00,0.00,24.02,25.71,0.06,1.59,0.02
00:21:12,-0.02,25.60,0.00,0.00,24.02,25.70,0.03,0.95,0.02
00:21:13,-0.01,25.60,0.00,0.00,24.02,25.71,0.06,1.50,0.02
00:21:14,-0.01,25.60,0.00,0.00,24.02,25.71,0.04,1.14,0.02
00:21:15,-0.01,25.60,0.00,0.00,24.02,25.71,0.01,0.32,0.02
00:21:16,-0.00,25.60,0.00,0.00,24.02,25.71,0.01,0.32,0.02
00:21:17,-0.00,25.60,0.00,0.00,24.02,25.71,0.02,0.52,0.02
00:21:18,-0.00,25.60,0.00,0.00,24.02,25.72,0.05,1.21,0.02
00:21:19,-0.00,25.60,0.00,0.00,24.02,25.72,0.01,0.29,0.02
00:21:20,-0.00,25.60,0.00,0.00,24.02,25.72,0.05,1.19,0.02
00:21:21,0.00,25.60,0.00,0.00,24.02,25.72,0.00,0.11,0.02
00:21:22,0.00,25.60,0.00,0.00,24.02,25.72,0.00,0.12,0.02
00:21:23,0.00,25.60,0.00,0.00,24.02,25.72,0.01,0.27,0.02
00:21:24,0.00,25.60,0.00,0.00,24.02,25.73,0.06,1.62,0.02
00:21:25,0.00,25.60,0.00,0.00,24.02,25.73,0.04,1.05,0.02
00:21:26,0.00,25.60,0.00,0.00,24.02,25.73,0.03,0.85,0.02
00:21:27,0.00,25.60,0.00,0.00,24.02,25.74,0.06,1.56,0.02
00:21:28,0.00,25.60,0.00,0.00,24.02,25.74,0.06,1.62,0.02
00:21:29,-1.01,25.60,0.00,0.00,24.02,25.73,0.01,0.32,0.08
00:21:30,-1.85,25.60,0.00,0.00,24.02,25.74,0.06,1.54,0.09
00:21:31,-2.81,25.60,0.00,0.00,24.02,25.74,0.00,0.15,0.10
00:21:32,-2.98,25.60,0.01,0.26,24.02,25.74,0.01,0.26,0.10
00:21:32,-2.71,25.60,0.00,0.00,24.02,25.74,0.04,1.05,0.10
00:21:33,-2.44,25.60,0.00,0.00,24.02,25.75,0.05,1.19,0.10
00:21:34,-1.08,25.60,0.00,0.00,24.02,25.74,0.02,0.55,0.07
00:21:35,-0.19,25.60,0.00,0.00,24.02,25.75,0.05,1.37,0.05
00:21:36,-0.34,25.60,0.00,0.00,24.02,25.75,0.03,0.92,0.06
00:21:37,-1.00,25.60,0.00,0.00,24.02,25.75,0.04,1.08,0.07
00:21:38,-0.38,25.60,0.00,0.00,24.02,25.75,0.00,0.14,0.06
00:21:39,-0.09,25.60,0.00,0.00,24.02,25.75,0.01,0.32,0.03
00:21:40,-0.22,25.60,0.00,0.00,24.02,25.76,0.05,1.39,0.07
00:21:41,-0.41,25.60,0.00,0.00,24.02,25.75,0.01,0.37,0.07
00:21:42,-0.13,25.60,0.00,0.00,24.02,25.76,0.05,1.27,0.06
00:21:43,-0.03,25.60,0.00,0.00,24.02,25.76,0.01,0.38,0.02
00:21:44,-0.01,25.60,0.00,0.00,24.02,25.76,0.03,0.85,0.02
00:21:45,-1.84,25.60,0.00,0.00,24.02,25.77,0.06,1.66,0.08
00:21:46,-3.43,25.60,0.01,0.26,24.02,25.76,0.02,0.61,0.10
00:21:47,-3.14,25.60,0.01,0.26,24.02,25.77,0.05,1.34,0.10
00:21:48,-3.05,25.60,0.01,0.26,24.02,25.77,0.06,1.57,0.10
00:21:49,-2.92,25.60,0.01,0.26,24.02,25.77,0.03,0.85,0.10
00:21:50,-2.83,25.60,0.01,0.26,24.02,25.76,0.01,0.32,0.10
00:21:51,-2.54,25.60,0.00,0.00,24.02,25.77,0.03,0.67,0.10
00:21:52,-1.40,25.60,0.00,0.00,24.02,25.77,0.04,1.02,0.08
00:21:53,-0.40,25.60,0.00,0.00,24.02,25.78,0.06,1.56,0.06
00:21:54,-0.07,25.60,0.00,0.00,24.02,25.77,0.05,1.28,0.05
00:21:55,-0.03,25.60,0.00,0.00,24.02,25.77,0.01,0.38,0.02
00:21:56,-0.01,25.60,0.00,0.00,24.02,25.78,0.04,1.13,0.02
00:21:57,-0.01,25.60,0.00,0.00,24.02,25.78,0.04,1.10,0.02
00:21:58,-0.01,25.60,0.00,0.00,24.02,25.78,0.05,1.39,0.02
00:21:59,-0.00,25.60,0.00,0.00,24.02,25.78,0.02,0.56,0.02
00:22:00,-0.00,25.60,0.00,0.00,24.02,25.78,0.05,1.31,0.02
00:22:01,-0.00,25.60,0.00,0.00,24.02,25.78,0.04,0.96,0.02
00:22:02,-0.00,25.60,0.00,0.00,24.02,25.78,0.01,0.40,0.02
00:22:03,-0.00,25.60,0.00,0.00,24.02,25.78,0.04,1.04,0.02
00:22:04,0.00,25.60,0.00,0.00,24.02,25.78,0.01,0.31,0.02
00:22:05,0.00,25.60,0.00,0.00,24.02,25.78,0.00,0.17,0.02
00:22:06,0.00,25.60,0.00,0.00,24.02,25.78,0.02,0.41,0.02
00:22:07,0.00,25.60,0.00,0.00,24.02,25.78,0.01,0.32,0.02
00:22:08,0.00,25.60,0.00,0.00,24.02,25.79,0.05,1.27,0.02
00:22:09,0.00,25.60,0.00,0.00,24.02,25.79,0.04,1.05,0.02
00:22:10,0.00,25.60,0.00,0.00,24.02,25.79,0.04,1.11,0.02
00:22:11,0.00,25.60,0.00,0.00,24.02,25.79,0.01,0.34,0.02
00:22:12,0.00,25.60,0.00,0.00,24.02,25.80,0.06,1.51,0.02
00:22:12,0.00,25.60,0.00,0.00,24.02,25.80,0.05,1.34,0.02
00:22:13,0.00,25.60,0.00,0.00,24.02,25.80,0.05,1.30,0.02
00:22:14,0.00,25.60,0.00,0.00,24.02,25.80,0.03,0.70,0.02
00:22:15,0.00,25.60,0.00,0.00,24.02,25.80,0.04,1.07,0.02
00:22:16,0.00,25.60,0.00,0.00,24.02,25.80,0.02,0.55,0.02
00:22:17,0.00,25.60,0.00,0.00,24.02,25.80,0.03,0.73,0.02
00:22:18,0.00,25.60,0.00,0.00,24.02,25.80,0.02,0.63,0.02
00:22:19,0.00,25.60,0.00,0.00,24.02,25.80,0.04,1.08,0.02
00:22:20,0.00,25.60,0.00,0.00,24.02,25.80,0.03,0.69,0.02
00:22:21,0.00,25.60,0.00,0.00,24.02,25.80,0.01,0.27,0.02
00:22:22,0.00,25.60,0.00,0.00,24.02,25.80,0.03,0.79,0.02
00:22:23,0.00,25.60,0.00,0.00,24.02,25.81,0.05,1.34,0.02
00:22:24,0.00,25.60,0.00,0.00,24.02,25.80,0.03,0.73,0.02
00:22:25,0.00,25.60,0.00,0.00,24.02,25.81,0.04,1.07,0.02
00:22:26,0.00,25.60,0.00,0.00,24.02,25.81,0.06,1.48,0.02
00:22:27,0.00,25.60,0.00,0.00,24.02,25.81,0.03,0.79,0.02
00:22:28,0.00,25.60,0.00,0.00,24.02,25.81,0.03,0.76,0.02
00:22:29,0.00,25.60,0.00,0.00,24.02,25.81,0.05,1.27,0.02
00:22:30,0.00,25.60,0.00,0.00,24.02,25.81,0.02,0.64,0.02
00:22:31,0.00,25.80,0.00,0.00,24.02,25.81,0.02,0.63,0.02
00:22:32,0.00,26.00,0.00,0.00,24.02,25.81,0.03,0.92,0.02
00:22:33,0.00,26.10,0.00,0.00,24.02,25.81,0.03,0.79,0.02
00:22:34,0.00,26.10,0.00,0.00,24.02,25.82,0.05,1.21,0.02
00:22:35,0.00,26.10,0.00,0.00,24.02,25.82,0.06,1.51,0.02
00:22:36,0.00,26.10,0.00,0.00,24.02,25.81,0.03,0.73,0.02
00:22:37,0.00,26.00,0.00,0.00,24.02,25.81,0.01,0.23,0.02
00:22:38,0.00,26.10,0.00,0.00,24.02,25.81,0.03,0.67,0.02
00:22:39,0.00,26.10,0.00,0.00,24.02,25.82,0.06,1.51,0.02
00:22:40,0.00,26.10,0.00,0.00,24.02,25.82,0.05,1.17,0.02
00:22:41,0.00,26.10,0.00,0.00,24.02,25.82,0.02,0.60,0.02
00:22:42,0.00,26.10,0.00,0.00,24.02,25.82,0.05,1.37,0.02
00:22:43,0.00,26.10,0.00,0.00,24.02,25.82,0.03,0.85,0.02
00:22:44,0.00,26.10,0.00,0.00,24.02,25.82,0.04,1.11,0.02
00:22:45,0.00,26.10,0.00,0.00,24.02,25.82,0.02,0.60,0.02
00:22:46,0.00,26.10,0.00,0.00,24.02,25.82,0.05,1.39,0.02
00:22:47,0.00,26.10,0.00,0.00,24.02,25.82,0.04,0.96,0.02
00:22:48,-0.10,26.10,0.00,0.00,24.02,25.83,0.02,0.61,0.07
00:22:49,-0.09,26.10,0.00,0.00,24.02,25.83,0.03,0.84,0.07
00:22:50,-0.07,26.10,0.00,0.00,24.02,25.83,0.03,0.79,0.05
00:22:50,-0.05,26.10,0.00,0.00,24.02,25.83,0.04,1.13,0.02
00:22:51,-0.02,26.10,0.00,0.00,24.02,25.83,0.03,0.72,0.02
00:22:52,-0.13,26.10,0.00,0.00,24.02,25.83,0.04,1.01,0.06
00:22:53,-0.08,26.10,0.00,0.00,24.02,25.83,0.03,0.78,0.09
00:22:54,-0.03,26.10,0.00,0.00,24.02,25.83,0.03,0.76,0.09
00:22:55,-0.02,26.00,0.00,0.00,24.02,25.83,0.02,0.63,0.02
00:22:56,-0.02,26.10,0.00,0.00,24.02,25.83,0.03,0.69,0.02
00:22:57,-0.01,26.10,0.00,0.00,24.02,25.83,0.02,0.64,0.02
00:22:58,-0.01,26.10,0.00,0.00,24.02,25.83,0.03,0.67,0.02
00:22:59,-0.01,26.10,0.00,0.00,24.02,25.83,0.03,0.93,0.02
00:23:00,-0.01,26.10,0.00,0.00,24.02,25.84,0.06,1.48,0.02
00:23:01,-0.01,26.10,0.00,0.00,24.02,25.84,0.04,1.08,0.02
00:23:02,-0.01,26.10,0.00,0.00,24.02,25.83,0.04,0.98,0.02
00:23:03,-0.01,26.10,0.00,0.00,24.02,25.84,0.05,1.24,0.02
00:23:04,-0.00,26.10,0.00,0.00,24.02,25.84,0.05,1.17,0.02
00:23:05,-0.00,26.10,0.00,0.00,24.02,25.83,0.02,0.60,0.02
00:23:06,-0.00,26.10,0.00,0.00,24.02,25.84,0.05,1.24,0.02
00:23:07,-0.00,26.10,0.00,0.00,24.02,25.84,0.03,0.87,0.02
00:23:08,-0.00,26.10,0.00,0.00,24.02,25.84,0.05,1.34,0.02
00:23:09,-0.00,26.10,0.00,0.00,24.02,25.84,0.03,0.95,0.05
00:23:10,-0.00,26.10,0.00,0.00,24.02,25.84,0.03,0.72,0.07
00:23:11,-0.00,26.10,0.00,0.00,24.02,25.84,0.03,0.89,0.07
00:23:12,-0.00,26.10,0.00,0.00,24.02,25.84,0.03,0.64,0.06
00:23:13,-0.00,26.00,0.00,0.00,24.02,25.84,0.03,0.81,0.07
00:23:14,-0.00,26.10,0.00,0.00,24.02,25.84,0.03,0.78,0.07
00:23:15,-0.00,26.00,0.00,0.00,24.02,25.84,0.04,1.04,0.07
00:23:16,-0.00,26.10,0.00,0.00,24.02,25.84,0.03,0.93,0.07
00:23:17,-0.00,26.00,0.00,0.00,24.02,25.84,0.03,0.84,0.07
00:23:18,-0.00,26.10,0.00,0.00,24.02,25.85,0.04,1.13,0.07
00:23:19,0.00,26.10,0.00,0.00,24.02,25.84,0.03,0.73,0.07
00:23:20,0.00,26.10,0.00,0.00,24.02,25.85,0.03,0.85,0.07
00:23:21,0.00,26.10,0.00,0.00,24.02,25.85,0.03,0.82,0.06
00:23:22,0.00,26.00,0.00,0.00,24.02,25.85,0.03,0.93,0.06
00:23:23,0.00,26.10,0.00,0.00,24.02,25.85,0.03,0.90,0.06
00:23:24,0.00,26.10,0.00,0.00,24.02,25.85,0.02,0.67,0.07
00:23:25,0.00,26.10,0.00,0.00,24.02,25.85,0.03,0.87,0.06
00:23:26,0.00,26.10,0.00,0.00,24.02,25.85,0.03,0.82,0.07
00:23:27,0.00,26.10,0.00,0.00,24.02,25.85,0.03,0.75,0.07
00:23:28,0.00,26.10,0.00,0.00,24.02,25.85,0.06,1.57,0.11
00:23:29,0.64,25.80,1.97,50.83,24.03,25.41,2.10,53.22,14.22
00:23:29,2.04,25.50,2.44,62.22,24.05,25.30,2.57,64.83,13.86
00:23:30,3.22,25.80,2.80,72.24,24.07,25.26,3.31,83.27,13.14
00:23:31,4.29,25.70,3.36,86.35,24.09,25.13,3.76,94.18,13.19
00:23:32,5.36,25.90,3.79,98.16,24.11,25.03,3.93,98.37,12.93
00:23:33,6.47,26.10,4.15,108.32,24.14,25.00,4.50,105.50,12.62
00:23:34,7.49,25.80,4.33,111.71,24.17,24.91,4.22,105.03,11.92
00:23:35,8.38,26.00,4.36,113.36,24.20,24.92,4.48,111.80,11.13
00:23:36,9.27,25.90,4.35,112.66,24.24,24.93,4.59,114.49,10.43
00:23:37,10.15,26.10,4.36,113.80,24.27,24.89,4.41,109.92,9.87
00:23:38,10.99,26.00,4.37,113.62,24.30,24.87,4.34,107.97,9.32
00:23:39,11.69,25.90,4.38,113.44,24.33,24.86,4.44,110.60,8.87
00:23:40,12.45,26.00,4.40,114.40,24.36,24.87,4.61,114.88,8.58
00:23:41,12.86,25.90,4.40,113.96,24.39,24.85,4.47,111.24,8.31
00:23:42,13.41,26.00,4.40,114.40,24.42,24.85,4.66,116.00,8.05
00:23:43,13.92,26.00,4.40,114.40,24.45,24.78,4.20,104.13,7.81
00:23:44,14.55,26.00,4.39,114.14,24.48,24.80,4.50,111.72,7.57
00:23:45,14.80,26.00,4.39,114.14,24.52,24.86,5.02,124.88,7.41
00:23:46,15.50,26.00,4.40,114.40,24.55,24.71,4.16,102.78,7.24
00:23:47,15.81,26.10,4.40,114.84,24.58,24.68,3.94,97.14,7.06
00:23:48,16.17,26.10,4.39,114.58,24.61,24.78,4.74,117.61,6.90
00:23:49,16.80,26.10,4.40,114.84,24.64,24.77,4.64,114.99,6.75
00:23:50,17.12,26.00,4.40,114.40,24.67,24.75,4.64,114.88,6.59
00:23:51,17.51,26.00,4.41,114.66,24.70,24.74,4.60,113.91,6.50
00:23:52,18.02,26.00,4.41,114.66,24.73,24.76,4.65,115.28,6.41
00:23:53,18.26,26.00,4.41,114.66,24.77,24.72,4.57,113.11,6.30
00:23:54,18.68,26.00,4.41,114.66,24.80,24.73,4.58,113.34,6.21
00:23:55,18.94,26.00,4.42,114.92,24.83,24.72,4.69,115.83,6.12
00:23:56,19.27,26.00,4.42,114.92,24.86,24.70,4.52,111.62,6.06
00:23:57,19.50,26.10,4.41,115.10,24.89,24.70,4.63,114.38,5.97
00:23:58,19.61,26.00,4.41,114.66,24.92,24.69,4.66,115.11,5.92
00:23:59,19.76,26.10,4.42,115.36,24.95,24.69,4.69,115.81,5.88
00:24:00,20.17,26.00,4.42,114.92,24.98,24.67,4.60,113.40,5.82
00:24:01,20.29,26.00,4.42,114.92,25.02,24.67,4.64,114.55,5.77
00:24:02,20.63,26.00,4.42,114.92,25.05,24.68,4.59,113.14,5.70
00:24:03,20.93,26.10,4.42,115.36,25.08,24.67,4.61,113.72,5.65
00:24:04,21.34,26.00,4.41,114.66,25.11,24.67,4.53,111.63,5.56
00:24:05,21.49,26.10,4.41,115.10,25.14,24.66,4.52,111.39,5.52
00:24:06,21.76,26.00,4.42,114.92,25.17,24.65,4.58,112.81,5.47
00:24:07,21.93,26.10,4.41,115.10,25.20,24.66,4.55,112.21,5.44
00:24:08,22.32,26.10,4.41,115.10,25.24,24.66,4.50,110.90,5.38
00:24:09,22.38,26.10,4.41,115.10,25.27,24.66,4.48,110.20,5.33
00:24:10,22.59,26.10,4.42,115.36,25.30,24.66,4.46,109.95,5.31
00:24:11,22.91,26.00,4.43,115.18,25.33,24.66,4.43,109.31,5.27
00:24:12,22.86,26.10,4.43,115.62,25.36,24.65,4.51,111.07,5.24
00:24:13,22.91,26.00,4.43,115.18,25.39,24.65,4.49,110.63,5.21
00:24:14,23.12,26.00,4.43,115.18,25.42,24.63,4.38,107.93,5.20
00:24:15,23.44,26.10,4.43,115.62,25.46,24.64,4.44,109.25,5.17
00:24:16,23.68,26.10,4.43,115.62,25.49,24.63,4.37,107.62,5.13
00:24:17,23.74,26.10,4.44,115.88,25.52,24.63,4.42,108.73,5.09
00:24:18,23.83,26.10,4.45,116.14,25.55,24.61,4.42,108.86,5.08
00:24:18,24.01,26.00,4.45,115.70,25.58,24.63,4.45,109.47,5.05
00:24:19,24.38,26.00,4.46,115.96,25.61,24.61,4.49,110.47,5.02
00:24:20,24.62,26.10,4.46,116.41,25.65,24.62,4.41,108.44,4.99
00:24:21,24.57,26.10,4.46,116.41,25.68,24.59,4.47,109.83,4.97
00:24:22,24.88,26.10,4.47,116.67,25.71,24.59,4.50,110.53,4.94
00:24:23,25.05,26.10,4.47,116.67,25.74,24.58,4.47,109.94,4.93
00:24:24,24.97,26.10,4.46,116.41,25.77,24.56,4.62,113.53,4.88
00:24:25,25.40,26.10,4.46,116.41,25.81,24.58,4.46,109.63,4.86
00:24:26,25.53,26.10,4.46,116.41,25.84,24.53,4.63,113.66,4.81
00:24:27,25.78,26.10,4.46,116.41,25.87,24.54,4.55,111.53,4.78
00:24:28,25.94,26.10,4.40,114.84,25.90,24.52,4.68,114.65,4.68
00:24:29,25.81,26.10,4.36,113.80,25.93,24.56,4.49,110.14,4.63
00:24:30,26.02,26.10,4.33,113.01,25.96,24.53,4.60,112.72,4.59
00:24:31,26.04,26.10,4.30,112.23,25.99,24.52,4.63,113.45,4.55
00:24:32,25.99,26.10,4.15,108.32,26.02,24.55,4.38,107.51,4.38
00:24:33,26.18,26.10,4.07,106.23,26.05,24.62,4.04,99.44,4.30
00:24:34,26.44,26.10,3.94,102.83,26.08,24.58,4.25,104.52,4.16
